V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80
0.374542725054715,0.38052460686716,0.243176756979425,0.240208648280745,0.352435259216815,10.0836213828763,0.363557052547573,0.350245193880788,6.63820746768639,0.357784193727644,0.235172809185855,0.233378739589286,0.370168061002222,0.235261797433115,0.309056197771763,1.90214631222937,0.328858296223316,0.228751225333258,0.389900640721112,10.0836213828763,2.13307824149715,2.13307824149715,1.59703637779023,1.59108273439941,2.45769374700299,46.8671753487625,2.40595852652218,2.43701775543574,46.6602092180304,2.38571777103091,1.59610997712488,1.59015851220281,2.13307824149715,1.59107458262593,2.43701775543574,46.660209218042,2.38571777103092,1.59015851220281,0.705669770804765,46.8671753487625,0.517860059298668,3.65761015697978,0.293104091439688,0.31763089871691,1.26694197283713,14.266131367438,2.10948334688147,12.1918869487572,2.8820289912417,1.25877532332159,0.273886117813766,0.291330449800292,0.90674479256055,0.30691152190894,3.39571623434278,46.6583700196765,5.11879164825676,0.280685113901159,0.273944974558368,14.266131367438,0.388341396087829,0.396869223398594,0.25723240962403,0.253779843910189,0.359132043400175,5.79405865469816,0.376651008752712,0.354161131794323,10.6338194563708,0.363508206295795,0.256824086541885,0.254855104977096,0.409633671185898,0.255361859987603,0.356355216268699,57.397494893903,0.369530846829292,0.256006904154777,0.273944974558368,5.79405865469816
1.97166236462891,2.30296521875036,8.90017588760415,23.7444537991089,0.458727915453127,0.525594924261658,0.473220811389472,0.310063664799015,0.347424076492458,0.318952087914842,0.286398475009845,0.280805810919682,0.84163506041552,0.887374623342274,0.280675045985511,0.317780677130398,0.289406040582852,0.253826103418982,0.233931515682964,0.525594924261658,3.9528759717263,3.9528759717263,3.51604536216409,3.37150820147032,2.28114815933134,2.36418117573371,2.25991252004575,1.93530582307828,2.00780357778233,1.91728969545497,1.96191270780615,1.725076873239,3.9528759717263,2.52278987184874,1.93530582307828,2.00780357778233,1.91728969545497,1.725076873239,0.922772992000902,2.36418117573371,8.35066771525548,3.04262362947958,271.713289454509,2.82798710006142,2.4319837650138,1.06864092098303,4.54302067009784,15.7269442717627,1.04215115228079,0.876591298710419,0.925580590075035,0.509117956872019,2.98908774717721,4.58324787568679,14.5366471666271,1.18448671481654,1.45437145303402,0.425412056051205,2.06400689941943,1.06864092098303,2.22394620533363,2.38313160896737,1.65078754736839,1.45181209246097,0.400148597660605,0.459062311539285,0.41262928837447,0.306640476785864,0.339029325584361,0.315245621137766,0.321776459448097,0.319221472228771,5.25511213366976,1.19672744110317,0.340087845615257,0.483604944119261,0.348101461804618,0.307876626026933,2.06400689941943,0.459062311539285
0.630306568379233,0.933716861977579,0.785079195708487,0.70759861037343,9.41557637986756,3.17226386076707,12.7659679749457,46.31040538302,1.9211879135199,477.922259389788,0.463477428329765,0.366493778426116,0.498402211643999,0.597755585631256,1.05917727699492,0.816367489902757,1.02697362509642,0.326379889029189,0.238460439353978,3.17226386076707,2.39628772984781,2.39628772984781,2.75748054188418,3.00076711290334,14.8586427622208,4.60398005075561,14.8367162102324,5.65840228716426,3.25437092458817,5.65005231510351,2.36563179295345,2.20607766654337,2.39628772984781,2.51340853235213,5.65840228716337,3.25437092458818,5.65005231510366,2.20607766654337,0.743773682884993,4.60398005075561,2.3376600205429,3.16174635783193,3.43287201238433,332.158369303512,1.54155221538259,2.01794923076322,8.28035826644798,8.63824984433341,354.061533304502,2.26925700989405,2.15864396088819,1.21977390768272,3.45472013452572,7.56139703139011,9.36674060653995,126.941858556666,6.8281184039518,3.92495561289926,1.36210535044612,2.01794923076322,0.605202195788037,0.771097708725027,0.844316717314113,0.649841956950993,8.36282314769739,4.11936595079225,16.8893574197368,10.0462089009424,1.52424722736932,52.8469912054966,0.665077167590259,0.831183589340865,0.711850181002322,1.61393363884453,2.26496160621555,5.25860673730805,16.0133471496259,1.00844368839246,1.36210535044612,4.11936595079225
0.113266437114511,0.112940334693509,0.110679733023905,0.108457877439353,0.383005161489403,16.0967793139632,0.367310404756854,0.285891185747886,6.27916284168996,0.280342549864196,0.108304881101336,0.102566608478345,0.114953559983507,0.108673280500415,0.270431713470564,1.02680057298323,0.267444824665314,0.105293303837403,0.205732285437444,16.0967793139632,0.787240587813297,0.787240587813297,0.745329840006811,0.715357523146239,2.30063639803663,8.35893069400508,2.23117294467514,1.71075892439227,6.63470688546406,1.65910572840759,0.742384510954506,0.71123531985336,0.787240587813297,0.713823976852131,1.71075892439227,6.634706885464,1.65910572840759,0.71123531985336,0.446197665635877,8.35893069400508,0.116032887734933,0.119226944096262,0.113892919353629,0.113552522559339,1.27697772214884,0.548527376081075,1.80347160963043,0.392003062860311,3.72999392375048,0.44132338902374,0.110625369020361,0.1063237237808,0.119741951267707,0.112647530031379,0.357868409393946,3.06631552321346,0.407929049731246,0.108108119745826,1.41759175688518,0.548527376081075,0.114666992425064,0.114669290323351,0.11098374880241,0.110403666503693,0.381636111275543,7.96101812756063,0.36674640773762,0.285036292519288,19.1040607819179,0.280713294851297,0.108699017187618,0.105294100831202,0.115470328782238,0.109320548667962,0.282017054033949,4.43129119301814,0.2844040384909,0.105738915327922,1.41759175688518,7.96101812756063
10.0265869689411,10.2488786712833,52.9448312619104,14.0474276814984,18.2802172135116,14.9727277499628,53.2104058161245,11.7551377840589,26.2677379940027,18.6084939419545,3.92437772254282,2.2973048571951,1.69219968699123,2.98191270129769,1.84284416049553,1.87186921580788,2.17729852352997,1.08335951962525,0.264758940323023,14.9727277499628,14.338391953974,14.338391953974,40.2501867829372,48.864334867832,30.8477011920376,13.7367689656453,30.8219094598307,28.7297803927597,13.2934362476419,28.7057594520226,13.0005000635406,12.8272361510883,14.338391953974,35.8477350030983,28.7297803927611,13.2934362476419,28.7057594520226,12.8272361510884,1.18719370316378,13.7367689656453,16.9484789176687,1.53792604196856,1.3792591314823,1.12009539000988,8.36021366974476,5.9838206717826,2.47614219579006,3.30483770734258,19.7883000661893,1.77361888130242,53.0021230285048,3.34943371656713,2.55865083928467,19.1113778166411,5.82558772175164,14.663343942848,7.97054962902901,136.862496635686,0.208626533227098,5.9838206717826,14.5036539433205,79.6791536951468,133.681822094904,98.4093841441705,28.2875630721792,38.8243397756728,25.2258428190413,6.25771004893481,23.1321339882246,9.84877434690156,144.948844559046,16.6327485472232,5.38824594059399,40.5234365856804,5.42781180366187,50.76944853836,96.9872332290739,11.9887673142553,0.208626533227098,38.8243397756728
0.832234290121308,0.861814195078871,1.27317865809538,9.26813106291018,28.2053646891457,2.44981155818461,34.8296272277255,12.4806785224713,1.9454772056058,24.764849002727,0.76917623813522,0.785266175187816,0.791208226812533,1.16124190860619,4.13549175596011,1.12240637991079,4.39111197209399,0.732841016166279,0.531210042652601,2.44981155818461,5.27360216548792,5.27360216548792,7.19183019826737,7.28819571353231,22.7997805883415,7.34244081702556,22.7875949339338,21.0007294131611,7.17941308997357,20.9895052862469,5.13781316579049,5.11463838151925,5.27360216548792,7.1286770115508,21.0007294131611,7.17941308997357,20.9895052862471,5.11463838151925,2.21249248598341,7.34244081702556,1.73176813335072,2.52669858917146,5.48741078892796,72.0230905112384,5.86746040346817,6.32998157463335,9.26851958616839,75.4139815223634,22.7029150577616,58.3775465931396,3.42745264448754,12.5782030543583,2.13195823257611,20.9416443562609,13.9878035307849,12.2602820505842,63.8128432736267,1.98399045771759,1.87621949496123,6.32998157463335,0.839663191113002,0.868796859436816,1.25936414162419,6.76394326987377,26.1496701521717,10.0012103159684,16.988109110192,25.2160348545429,2.89000335920243,13.0586867438342,0.888163801241391,0.937525615098815,0.908598320680056,1.38933338636518,12.6347962297637,2.82763106024369,98.2576081812181,0.948928953731126,1.87621949496123,10.0012103159684
0.213181688829342,0.217336730387161,0.237832358040864,0.473516651765357,60.0622428745311,0.538504799261034,38.7140566835575,7.65503860964765,0.30537004867486,6.2964064664629,0.216677506590421,0.228311803127672,0.211383359484721,0.247730168363757,1.44955552920475,0.285892317208669,1.23288274229067,0.22094553265167,0.167938322403573,0.538504799261034,1.60063725167591,1.60063725167591,1.86832564720607,3.26853771705601,18.7627200656484,3.04169921075135,15.3359849174703,8.09940726505723,1.76907350492626,6.62016952887238,1.59198966721053,1.5558080130127,1.60063725167591,1.81057931262112,8.0994072650572,1.76907350492626,6.62016952887238,1.5558080130127,1.26648873121129,3.04169921075135,0.244258116314856,0.281803072466764,0.394929437014393,10.6300554891122,17.4246653264094,3.26914932970181,1.98720617775753,6.02771454287479,0.502501711249138,2.87983059320516,0.273055067515149,0.358956478057359,0.261531212765116,0.747945047528603,314.460138326425,0.417242365801922,2.62627512193911,0.319754827807987,3.8588320835288,3.26914932970181,0.212033012213432,0.216670387422728,0.241957484590665,0.481002241900451,15.6330632562853,0.565748287907527,5.62773467269035,136.409364805945,0.304399505441957,9.21724555701688,0.226923053558891,0.239571568843174,0.219122624736256,0.279261231655838,13.9460659731591,0.301032436503736,9.60609913264577,0.240308347670086,3.8588320835288,0.565748287907527
0.299037316182158,0.298134097616385,0.287471460104444,0.284016775680591,4.20694282722368,9.16285812901411,1.80058370869685,5.77090270705404,21.0912760915246,4.31519699028515,0.28839062554667,0.282553757822913,0.297910243536382,0.287989145138238,1.44618113896288,6.00859091021447,1.34644581902141,0.287439298712003,0.489564008380531,9.16285812901411,2.03124665680769,2.03124665680769,1.9161459722796,1.90689398640617,7.03356633355862,35.4530968517965,5.69917480987327,6.74272207218202,34.107997495299,5.4635088319859,1.91335344628144,1.90392081072108,2.03124665680769,1.90667218012325,6.74272207218202,34.107997495299,5.46350883198591,1.90392081072108,1.46827564162979,35.4530968517965,0.324346344909441,0.343185200240164,0.319619394949043,0.333393238116815,28.2505112088301,26.3716855519469,6.4989162267947,13.7996172072679,3.80259926698337,6.49223935568026,0.32065297543423,0.32986480248675,0.338700903117314,0.332211087224545,143.032128257649,13.1086128726885,145.703467877884,0.331817613464607,1.10324835867126,26.3716855519469,0.299701594073272,0.298995181560187,0.286438115732417,0.283473850632027,2.99247881445211,11.7619679395765,1.8270020657321,10.3623900415996,183.934121397127,2.87830218948757,0.301472529266892,0.297184421331913,0.307924747768968,0.292330201245508,2.52975621203622,20.2086873699273,15.8377511980863,0.305434234688884,1.10324835867126,11.7619679395765
0.248443465957501,0.240948783470668,18.6025953758618,1.24011768352498,4.03506093825617,1.57085593269144,5.63606403954895,6.25208242033993,0.268823736623398,20.1724530334099,0.213706758547357,0.233020275039313,0.208849649009558,0.565276099896733,0.79698634026821,0.237598418101282,0.721962273950522,0.205321872347704,0.218352420313026,1.57085593269144,1.48348264520212,1.48348264520212,2.28704010265326,2.80226351978608,14.3964462184869,1.92803255188105,13.131124828047,5.9082819523038,1.66323909814592,5.38899577420571,1.47410528878318,1.43027953735097,1.48348264520212,2.13288682461005,5.90828195230341,1.66323909814592,5.38899577420578,1.43027953735094,0.601035603801081,1.92803255188105,0.825039933053311,1.34987790080085,2.57723678935419,1.73758920823052,3.88829434101025,1.4831187559795,0.830311777213797,2.01957786820322,2.7260521813191,1.42792239476373,2.95907713643304,1.83268473255783,1.64775554035736,11.6383139211531,267.25344228614,2.1223834194254,4.29960355567005,7.77736419412159,1.19990423219458,1.4831187559795,0.347167044514057,0.294687792500782,1.97651519706498,2.04621973686495,2.13196306895314,1.5641517950402,10.3873568758028,8.6236511179622,0.286494221178636,14.1247532416114,3.43688368558792,0.567807596869418,0.974278864927872,1.54083795195921,4.55292825586845,0.94637303082316,9.47380957899181,6.95485301122796,1.19990423219458,1.5641517950402
12.8851971373851,12.566128721795,3.6165644662059,8.49344665137382,9.51744292586106,8.03148423359248,2.45789822692187,3.65315956313431,10.5528605483463,3.97658312068254,0.370959674349615,0.372181423597571,0.387876390495076,0.445209285073509,0.703077650398128,0.474627061088977,0.652138282023449,0.316116239645078,0.303041766152533,8.03148423359248,2.54249477443029,2.54249477443029,2.90205540166255,2.68625885050075,9.84093388942505,4.62090090596098,9.58977560071242,4.20816231700137,3.63741307390796,4.10076246470698,2.45758765302069,2.16086794972616,2.54249477443029,2.44462882854998,4.20816231700137,3.63741307390796,4.10076246470698,2.16086794972616,0.484846809531764,4.62090090596098,8.7399349950485,9.66523925903547,1.22324347505475,40.7457144834117,1.34443329972862,1.29932672049868,1.83538210401614,3.77814647050165,2.00581944535114,1.30661757101857,1.22014706718063,4.47313397105975,1.33868005071173,9.62584977613056,11.2685891485601,1.42846456825227,3.14461520178878,13.0260458323202,2.40824783928292,1.29932672049868,5.72727782677529,4.50544391499144,95.9847671569826,32.8201917028162,11.1189548722154,9.28018818029177,2.55055720127936,7.57422954665344,3.01705182548573,15.9444607900162,1.82168708590332,3.85614036385482,9.10640727331007,3.19494492976245,11.4443000510951,20.5811052922351,1.54569667519361,2.19525932867806,2.40824783928292,9.28018818029177
